"Partial path traversal vulnerability","A prefix used to check that a canonicalised path falls within another must be slash-terminated.","error","Partial Path Traversal Vulnerability due to insufficient guard against path traversal.","/dotCMS/src/main/java/com/dotcms/publisher/receiver/BundlePublisher.java","339","23","339","96"
"Partial path traversal vulnerability","A prefix used to check that a canonicalised path falls within another must be slash-terminated.","error","Partial Path Traversal Vulnerability due to insufficient guard against path traversal.","/dotCMS/src/main/java/com/dotcms/publishing/PublisherAPIImpl.java","357","17","357","74"
"Partial path traversal vulnerability","A prefix used to check that a canonicalised path falls within another must be slash-terminated.","error","Partial Path Traversal Vulnerability due to insufficient guard against path traversal.","/dotCMS/src/main/java/com/dotcms/publishing/manifest/ManifestUtil.java","35","12","35","87"
"Partial path traversal vulnerability","A prefix used to check that a canonicalised path falls within another must be slash-terminated.","error","Partial Path Traversal Vulnerability due to insufficient guard against path traversal.","/dotCMS/src/main/java/com/dotcms/rendering/velocity/services/VTLLoader.java","109","46","109","84"
"Partial path traversal vulnerability","A prefix used to check that a canonicalised path falls within another must be slash-terminated.","error","Partial Path Traversal Vulnerability due to insufficient guard against path traversal.","/dotCMS/src/main/java/com/dotcms/rendering/velocity/services/VTLLoader.java","111","52","111","89"
"Partial path traversal vulnerability","A prefix used to check that a canonicalised path falls within another must be slash-terminated.","error","Partial Path Traversal Vulnerability due to insufficient guard against path traversal.","/dotCMS/src/main/java/com/dotcms/rendering/velocity/services/VTLLoader.java","113","49","113","83"
"Partial path traversal vulnerability","A prefix used to check that a canonicalised path falls within another must be slash-terminated.","error","Partial Path Traversal Vulnerability due to insufficient guard against path traversal.","/dotCMS/src/main/java/com/dotcms/rendering/velocity/services/VTLLoader.java","115","20","115","70"
"Partial path traversal vulnerability","A prefix used to check that a canonicalised path falls within another must be slash-terminated.","error","Partial Path Traversal Vulnerability due to insufficient guard against path traversal.","/dotCMS/src/main/java/com/dotcms/rest/OSGIResource.java","223","18","223","86"
"Partial path traversal vulnerability","A prefix used to check that a canonicalised path falls within another must be slash-terminated.","error","Partial Path Traversal Vulnerability due to insufficient guard against path traversal.","/dotCMS/src/main/java/com/dotcms/rest/api/v1/taillog/TailLogResource.java","84","23","84","89"
"Partial path traversal vulnerability","A prefix used to check that a canonicalised path falls within another must be slash-terminated.","error","Partial Path Traversal Vulnerability due to insufficient guard against path traversal.","/dotCMS/src/main/java/com/dotcms/security/multipart/MultiPartSecurityRequestWrapper.java","59","17","59","80"
