"Insertion of sensitive information into log files","Writing sensitive information to log files can allow that information to be leaked to an attacker more easily.","warning","This [[""potentially sensitive information""|""relative:///src/main/java/com/sparta/springcafeservice/security/JwtAuthorizationFilter.java:68:30:68:39""]] is written to a log file.","/src/main/java/com/sparta/springcafeservice/security/JwtAuthorizationFilter.java","68","18","68","39"
"Insertion of sensitive information into log files","Writing sensitive information to log files can allow that information to be leaked to an attacker more easily.","warning","This [[""potentially sensitive information""|""relative:///src/main/java/com/sparta/springcafeservice/security/JwtAuthorizationFilter.java:81:22:81:31""]] is written to a log file.","/src/main/java/com/sparta/springcafeservice/security/JwtAuthorizationFilter.java","81","22","81","31"
